X,Y,Label
2084,-2640,I10
1070,-1843,I10
-23,-555,I10
666,-932,I10
1848,-2309,I10
1848,-2445,I10
629,-1309,I10
132,-411,I10
1200,-1489,I10
2024,-2740,I10
1458,-2223,I10
261,-924,I10
577,-667,I10
1788,-2040,I10
2057,-2687,I10
875,-1744,I10
-113,-452,I10
689,-1003,I10
1833,-2337,I10
1687,-2270,I10
468,-1051,I10
192,-324,I10
1275,-1555,I10
1928,-2683,I10
1187,-2081,I10
47,-803,I10
563,-816,I10
1768,-2177,I10
1893,-2667,I10
683,-1624,I10
-99,-434,I10
854,-1193,I10
1972,-2566,I10
1650,-2287,I10
424,-971,I10
356,-402,I10
1552,-1760,I10
2077,-2821,I10
1132,-2027,I10
21,-695,I10
628,-984,I10
1841,-2369,I10
1841,-2613,I10
620,-1442,I10
35,-468,I10
1113,-1468,I10
2007,-2797,I10
1498,-2282,I10
290,-952,I10
493,-611,I10
1724,-1968,I10
2045,-2750,I10
938,-1820,I10
-113,-527,I10
641,-1000,I10
1769,-2326,I10
1699,-2320,I10
518,-1124,I10
157,-346,I10
1235,-1491,I10
1963,-2685,I10
1313,-2122,I10
169,-847,I10
580,-711,I10
1778,-2043,I10
1962,-2631,I10
797,-1642,I10
-98,-379,I10
772,-1015,I10
1897,-2369,I10
1685,-2199,I10
482,-931,I10
315,-287,I10
1476,-1599,I10
2075,-2744,I10
1249,-2046,I10
84,-730,I10
640,-905,I10
1861,-2289,I10
1922,-2682,I10
710,-1580,I10
1,-486,I10
1002,-1370,I10
2026,-2744,I10
1621,-2330,I10
401,-1003,I10
464,-542,I10
1658,-1882,I10
2080,-2820,I10
1068,-1969,I10
-18,-663,I10
648,-1021,I10
1781,-2334,I10
1781,-2478,I10
598,-1332,I10
105,-444,I10
1125,-1460,I10
1962,-2719,I10
1439,-2218,I10
304,-948,I10
560,-687,I10
1731,-1987,I10
2013,-2712,I10
909,-1806,I10
-98,-536,I10
667,-1037,I10
1801,-2369,I10
1714,-2341,I10
508,-1125,I10
172,-355,I10
1256,-1540,I10
1981,-2737,I10
1312,-2144,I10
132,-823,I10
567,-723,I10
1778,-2075,I10
1961,-2636,I10
762,-1634,I10
-94,-393,I10
790,-1078,I10
1947,-2436,I10
1696,-2219,I10
457,-938,I10
317,-335,I10
1486,-1666,I10
2048,-2778,I10
1192,-2046,I10
59,-724,I10
642,-948,I10
1854,-2339,I10
1869,-2659,I10
637,-1542,I10
-11,-492,I10
1020,-1409,I10
2012,-2766,I10
1595,-2312,I10
374,-1012,I10
474,-589,I10
1662,-1925,I10
2047,-2772,I10
1033,-1786,I10
4,-438,I10
722,-688,I10
1863,-1636,I10
1814,-1280,I10
602,134,I10
204,1009,I10
1304,153,I10
2119,-675,I10
1465,261,I10
225,1658,I10
628,1830,I10
1857,597,I10
2107,-32,I10
835,904,I10
-50,2000,I10
869,1465,I10
2071,187,I10
1747,393,I10
438,1599,I10
386,2081,I10
1569,932,I10
2179,-109,I10
1199,662,I10
48,1877,I10
664,1696,I10
1896,446,I10
1913,219,I10
617,1277,I10
95,2056,I10
1143,1206,I10
2068,-1,I10
1414,530,I10
135,1784,I10
514,1984,I10
1775,686,I10
2098,-20,I10
806,922,I10
-77,2046,I10
855,1509,I10
2112,235,I10
1761,426,I10
439,1657,I10
379,2127,I10
1568,958,I10
2206,-89,I10
1209,694,I10
0,1965,I10
667,1722,I10
1944,407,I10
1871,179,I10
531,1305,I10
42,2067,I10
1176,1143,I10
2081,-128,I10
1380,443,I10
80,1718,I10
526,1866,I10
1813,569,I10
2089,-52,I10
790,956,I10
-28,1996,I10
949,1370,I10
2133,76,I10
1699,391,I10
324,1663,I10
354,2097,I10
1589,840,I10
2138,-146,I10
1067,690,I10
-100,1945,I10
589,1667,I10
1822,408,I10
1732,292,I10
462,1389,I10
82,2071,I10
1183,1139,I10
2002,-34,I10
1267,555,I10
11,1803,I10
485,1891,I10
1791,580,I10
2046,5,I10
707,1040,I10
-90,2069,I10
912,1422,I10
2080,141,I10
1643,448,I10
311,1709,I10
390,2098,I10
1627,831,I10
2141,-110,I10
1071,712,I10
-38,1937,I10
666,1652,I10
1884,400,I10
1774,295,I10
456,1409,I10
92,2086,I10
1199,1122,I10
2029,-68,I10
1239,574,I10
-31,1851,I10
476,1906,I10
1769,580,I10
2003,17,I10
679,1026,I10
-83,2035,I10
919,1381,I10
