X,Y,Label
639,1614,H11
1889,357,H11
1708,316,H11
430,1381,H11
142,2106,H11
1145,1134,H11
2020,-59,H11
1228,482,H11
26,1669,H11
506,1716,H11
1706,476,H11
1948,23,H11
660,936,H11
-41,1958,H11
875,1251,H11
2061,-26,H11
1527,364,H11
211,1582,H11
366,2019,H11
1575,771,H11
2133,-83,H11
959,717,H11
-53,1985,H11
708,1565,H11
1965,282,H11
1714,337,H11
429,1444,H11
226,2135,H11
1268,1109,H11
2069,-32,H11
1199,581,H11
1,1792,H11
554,1704,H11
1784,459,H11
1966,98,H11
661,1052,H11
35,2005,H11
986,1207,H11
2109,-73,H11
1481,414,H11
165,1663,H11
424,2027,H11
1616,776,H11
2081,9,H11
800,857,H11
-116,2098,H11
701,1577,H11
1958,310,H11
1606,474,H11
296,1594,H11
201,2183,H11
1294,1053,H11
2031,-17,H11
1051,656,H11
-115,1896,H11
439,1670,H11
1656,439,H11
1733,186,H11
503,1126,H11
34,1987,H11
977,1157,H11
1996,-58,H11
1322,442,H11
70,1643,H11
446,1907,H11
1687,659,H11
2096,-8,H11
797,874,H11
-76,2078,H11
770,1486,H11
2068,182,H11
1660,398,H11
357,1571,H11
335,2128,H11
1449,930,H11
2126,-52,H11
1083,670,H11
-84,1910,H11
530,1629,H11
1768,385,H11
1688,249,H11
415,1279,H11
-3,2074,H11
1027,1135,H11
1985,-54,H11
1248,471,H11
17,1676,H11
452,1826,H11
1682,577,H11
2005,7,H11
712,917,H11
-69,2015,H11
850,1345,H11
2073,75,H11
1552,422,H11
180,1661,H11
286,2153,H11
1516,885,H11
2127,-36,H11
984,762,H11
-101,2058,H11
613,1679,H11
1873,410,H11
1658,405,H11
399,1442,H11
169,2134,H11
1184,1133,H11
2013,-9,H11
1167,574,H11
-27,1780,H11
491,1742,H11
1712,515,H11
1930,95,H11
669,1003,H11
-12,2007,H11
906,1278,H11
2059,15,H11
1479,419,H11
166,1635,H11
336,2034,H11
1540,773,H11
2066,-60,H11
881,742,H11
-135,1986,H11
623,1554,H11
1871,296,H11
1605,349,H11
341,1439,H11
171,2092,H11
1244,1034,H11
2018,-79,H11
1124,534,H11
-82,1761,H11
482,1671,H11
1722,418,H11
1894,75,H11
588,1069,H11
7,2031,H11
993,1203,H11
2089,-63,H11
1424,432,H11
97,1697,H11
395,2028,H11
1653,700,H11
2116,-23,H11
789,842,H11
-108,2058,H11
751,1484,H11
2025,198,H11
1641,390,H11
333,1550,H11
304,2111,H11
1433,926,H11
2103,-44,H11
1079,663,H11
-86,1914,H11
531,1656,H11
1774,410,H11
1736,252,H11
444,1266,H11
9,2088,H11
1012,1161,H11
1975,-40,H11
1230,475,H11
-30,1662,H11
414,1868,H11
1666,603,H11
1988,10,H11
708,900,H11
-87,2018,H11
798,1380,H11
2028,140,H11
1581,412,H11
320,1597,H11
380,2112,H11
1529,883,H11
2127,-38,H11
1052,717,H11
-58,1940,H11
607,1617,H11
1834,384,H11
1698,289,H11
430,1317,H11
62,2066,H11
1068,1108,H11
1967,-79,H11
1192,442,H11
-33,1643,H11
442,1746,H11
1681,496,H11
1976,-28,H11
701,866,H11
-49,1952,H11
846,1300,H11
2067,56,H11
1564,396,H11
259,1611,H11
363,2067,H11
1521,834,H11
2087,-44,H11
949,744,H11
-108,2023,H11
609,1644,H11
1861,379,H11
1670,351,H11
390,1414,H11
130,2121,H11
1176,1137,H11
2040,-20,H11
1202,571,H11
-3,1772,H11
499,1781,H11
1714,542,H11
1939,84,H11
658,1021,H11
-8,2041,H11
889,1310,H11
2042,38,H11
1494,467,H11
213,1676,H11
392,2081,H11
1587,805,H11
2118,-9,H11
910,800,H11
-94,2066,H11
669,1595,H11
1953,310,H11
1674,368,H11
367,1439,H11
163,2091,H11
1246,1029,H11
2036,-87,H11
1118,546,H11
-80,1777,H11
486,1646,H11
1712,432,H11
1869,117,H11
602,1066,H11
24,2014,H11
974,1239,H11
2058,11,H11
1442,492,H11
183,1680,H11
446,2015,H11
1614,762,H11
2074,3,H11
799,862,H11
-108,2108,H11
676,1595,H11
1953,304,H11
1638,434,H11
353,1553,H11
250,2164,H11
1354,1053,H11
2096,-12,H11
1146,639,H11
-14,1834,H11
522,1642,H11
1763,415,H11
1829,162,H11
561,1116,H11
29,1991,H11
958,1167,H11
1999,-41,H11
1344,444,H11
85,1674,H11
409,1950,H11
1640,681,H11
2047,-7,H11
747,856,H11
-145,2060,H11
713,1495,H11
2000,200,H11
1616,377,H11
309,1542,H11
242,2105,H11
1374,933,H11
2060,-79,H11
1036,641,H11
-124,1874,H11
475,1599,H11
1685,377,H11
1658,217,H11
410,1213,H11
-16,2039,H11
976,1171,H11
1957,-25,H11
1252,506,H11
8,1688,H11
456,1893,H11
1732,636,H11
2096,38,H11
779,928,H11
-61,2075,H11
821,1420,H11
2104,95,H11
1611,405,H11
239,1638,H11
319,2165,H11
1496,912,H11
2096,-3,H11
949,781,H11
-136,2063,H11
573,1685,H11
1841,411,H11
1641,383,H11
366,1438,H11
97,2146,H11
1140,1145,H11
2007,-47,H11
1181,526,H11
-10,1733,H11
475,1753,H11
1711,519,H11
1948,73,H11
683,992,H11
-2,1997,H11
926,1262,H11
2070,-6,H11
1482,450,H11
152,1682,H11
354,2076,H11
1601,786,H11
2130,-33,H11
908,798,H11
