X,Y,Label
49,1712,NOISE
525,1773,NOISE
1737,553,NOISE
1997,60,NOISE
757,974,NOISE
43,2007,NOISE
953,1315,NOISE
2117,46,NOISE
1600,422,NOISE
302,1644,NOISE
430,2080,NOISE
1618,858,NOISE
2179,-35,NOISE
1035,752,NOISE
-40,2003,NOISE
680,1626,NOISE
1929,384,NOISE
1731,403,NOISE
457,1456,NOISE
195,2153,NOISE
1253,1167,NOISE
2075,10,NOISE
1235,614,NOISE
26,1851,NOISE
546,1847,NOISE
1782,600,NOISE
1982,182,NOISE
693,1084,NOISE
25,2069,NOISE
974,1330,NOISE
2092,55,NOISE
1518,480,NOISE
222,1674,NOISE
423,2044,NOISE
1630,798,NOISE
2126,-19,NOISE
943,777,NOISE
-44,2065,NOISE
749,1604,NOISE
2011,322,NOISE
1736,402,NOISE
455,1516,NOISE
288,2167,NOISE
1396,1105,NOISE
2166,-35,NOISE
1265,579,NOISE
46,1817,NOISE
617,1673,NOISE
1853,444,NOISE
1993,127,NOISE
729,1090,NOISE
147,2006,NOISE
1071,1242,NOISE
2115,24,NOISE
1521,508,NOISE
263,1717,NOISE
544,2036,NOISE
1725,819,NOISE
2155,79,NOISE
919,901,NOISE
-22,2119,NOISE
777,1634,NOISE
2063,361,NOISE
1761,481,NOISE
469,1585,NOISE
356,2202,NOISE
1444,1115,NOISE
2166,9,NOISE
1214,677,NOISE
13,1925,NOISE
593,1727,NOISE
1865,470,NOISE
1917,178,NOISE
623,1158,NOISE
100,2056,NOISE
1047,1240,NOISE
2081,28,NOISE
1439,516,NOISE
191,1709,NOISE
541,1977,NOISE
1741,752,NOISE
2106,59,NOISE
880,914,NOISE
19,2095,NOISE
848,1562,NOISE
2099,290,NOISE
1737,441,NOISE
444,1591,NOISE
367,2160,NOISE
1467,1017,NOISE
2168,-26,NOISE
1199,645,NOISE
10,1875,NOISE
583,1632,NOISE
1830,389,NOISE
1833,182,NOISE
569,1186,NOISE
93,2032,NOISE
1078,1162,NOISE
2065,-31,NOISE
1397,479,NOISE
142,1712,NOISE
518,1956,NOISE
1759,738,NOISE
2090,95,NOISE
846,943,NOISE
25,2087,NOISE
893,1503,NOISE
2177,244,NOISE
1789,457,NOISE
480,1622,NOISE
479,2150,NOISE
1627,961,NOISE
2271,-38,NOISE
1248,688,NOISE
61,1976,NOISE
694,1682,NOISE
1958,415,NOISE
1831,290,NOISE
521,1366,NOISE
135,2159,NOISE
1132,1232,NOISE
2065,15,NOISE
1296,557,NOISE
11,1811,NOISE
515,1909,NOISE
1775,626,NOISE
2055,102,NOISE
764,997,NOISE
-1,2044,NOISE
924,1331,NOISE
2151,20,NOISE
1611,379,NOISE
272,1631,NOISE
432,2069,NOISE
1630,796,NOISE
2184,-77,NOISE
1007,710,NOISE
-67,2010,NOISE
697,1596,NOISE
1972,325,NOISE
1726,351,NOISE
420,1438,NOISE
206,2105,NOISE
1239,1068,NOISE
2039,-75,NOISE
1164,520,NOISE
-24,1754,NOISE
535,1664,NOISE
1781,408,NOISE
1943,56,NOISE
649,1033,NOISE
62,1992,NOISE
1037,1219,NOISE
2152,-21,NOISE
1544,447,NOISE
256,1695,NOISE
477,2049,NOISE
1681,820,NOISE
2135,40,NOISE
878,886,NOISE
-69,2121,NOISE
742,1620,NOISE
1994,317,NOISE
1665,428,NOISE
352,1566,NOISE
223,2172,NOISE
1362,1058,NOISE
2097,-49,NOISE
1147,640,NOISE
-42,1843,NOISE
526,1642,NOISE
1772,404,NOISE
1841,152,NOISE
592,1125,NOISE
87,1996,NOISE
1076,1162,NOISE
2082,-34,NOISE
1446,473,NOISE
189,1672,NOISE
540,1959,NOISE
1770,741,NOISE
2146,46,NOISE
877,936,NOISE
-1,2130,NOISE
862,1556,NOISE
2125,277,NOISE
1737,462,NOISE
397,1649,NOISE
349,2210,NOISE
1505,1016,NOISE
2192,-25,NOISE
1194,676,NOISE
5,1906,NOISE
623,1631,NOISE
1878,372,NOISE
1812,218,NOISE
515,1230,NOISE
117,2021,NOISE
1149,1105,NOISE
2090,-88,NOISE
1361,445,NOISE
66,1723,NOISE
521,1925,NOISE
1767,674,NOISE
2076,105,NOISE
805,986,NOISE
18,2100,NOISE
908,1464,NOISE
2131,194,NOISE
